text,label
chốt lại cái chính sách đổi trả hàng hóa mua trên shopee mall trc cuối ngày,Phê duyệt
Khoa sắp xếp buổi họp kickoff dự án mới với toàn team vào sáng thứ 2 tuần sau nhé,Lên lịch họp
tui xác nhận phương án kĩ thuật này ổn rồi nên mấy ông cứ theo vậy mà code nha,Phê duyệt
"Lan ơi vụ thanh toán 108k USD của đối tác lớn đến đâu rồi, mình email họ mà chưa thấy trả lời",Giao việc
Phúc lên lịch họp ban giám đốc duyệt ngân sách Q3 vào mùng 10 giúp sếp.,Lên lịch họp
anh Hải cũng gửi email cảm ơn cô đã nỗ lực làm việc này và chị Bích cũng phản hồi email cảm ơn anh vì đã dành thời gian chạy thử nghiệm giúp cô,Gửi/Trả lời email
Tín check store r rep hết feedback của user bị lỗi trc eod nhe m,Tạo nhắc nhở
Cập nhật tình hình cho cả team sau khi đi gặp luật sư về nhé,Tạo nhắc nhở
Nghĩa nhớ nộp hso claim bảo hiểm đợt ốm vừa r trc ngày 15 nghen,Tạo nhắc nhở
Sang làm báo cáo tồn quỹ tiền mặt petty cash cuối tháng đi em,Soạn báo cáo
Hạ set meeting gấp với bên agency để sửa lại cái KV campaign 8/3 ngay chiều nay.,Lên lịch họp
A nhớ set cái reminder để báo e vs a Tuấn thời gian dự kiến hoàn thành bài viết nhe do dạo này team đang quá tải task k nhớ nổi đâu,Tạo nhắc nhở
nhung đính kèm cuốn catalogue pdf vô mail giới thiệu sp r gửi list khách hàng lạnh đi em,Gửi/Trả lời email
Lên lịch gọi điện với bên cổng thanh toán để chốt phương án tích hợp api vào sáng t5 đi.,Lên lịch họp
Anh Dũng hỏi lại c Bích nguyên nhân đóng ticket lỗi số 2993 này giúp e vs nha vì e thấy bả ghi là lỗi k hợp lệ á,Giao việc
Anh nghĩ Khang nên nghĩ ra vài cái tên mới đi vì tên hiện tại khách dễ nhầm lắm,Soạn báo cáo
Thu duyệt cái form đề xuất cấp phát văn phòng phẩm tháng này của team mkt,Phê duyệt
Hợp duyệt cái request xin cấp quyền root vô con server linux giùm,Phê duyệt
bạn kiểm tra lại xem đường truyền mạng ở văn phòng chi nhánh có đang bị rớt không,Giao việc
"Tuấn tạo event google meet họp bàn về vụ migrate hệ thống chiều t4, add đủ người nha",Lên lịch họp
Hà Vi gửi luôn kịch bản test app mới cho a Thành chạy thử xem sao nha,Gửi/Trả lời email
Sáng nay đi khám xong Luân nhớ chụp giấy chứng nhận nghỉ ốm đính kèm vô thư điện tử gửi HR,Gửi/Trả lời email
Khang rảnh thì lượn qua check thực tế cái mặt bằng bên quận 7 xem ổn k nha,Giao việc
Ngân gửi cái content calendar tháng sau qua email cho mng comment đi em,Gửi/Trả lời email
Gửi mail cho sếp Tùng hỏi xem có nên tiếp cận cái công ty đối thủ này k nha em,Gửi/Trả lời email
Bảo đặt phòng họp tầng 5 cho buổi approval hợp đồng với khách hàng vào thứ 6 lúc 10h,Lên lịch họp
Tuấn fwd cái chỗ m nhắc ở đầu mail r đó lưu lại coi,Gửi/Trả lời email
Huyền chốt mấy cái điều khoản SLA với bên vận chuyển giao hàng nhanh nhe,Phê duyệt
anh xác nhận lại coi khách hàng này là ai để em làm theo đúng quy trình công ty nha,Phê duyệt
Thái set lịch 1-1 với mấy bạn sale mới chiều nay để c hướng dẫn thêm nha.,Lên lịch họp
anh Tuấn ưu tiên xử lý dứt điểm mấy cái lỗi liên quan đến bộ cài đặt trước thứ hai r hạ mức độ ưu tiên của hạng mục số ba xuống giúp e vs nha,Giao việc
anh Khoa vs chị Mai support em dùng cái tool quản lý server với ạ,Giao việc
Sếp duyệt giùm e cái đơn hàng mua thêm màn hình cho team dev nha do đợt này tụi nó chạy nhiều task quá cần màn phụ để coi log,Phê duyệt
Bích book phòng để training kỹ năng chốt sale cho mấy bé thực tập t6 nhe.,Lên lịch họp
Nghi lên lịch làm việc với sở Kế hoạch Đầu tư vụ thay đổi giấy phép kinh doanh tuần tới.,Lên lịch họp
lập bảng báo cáo tỉ lệ open rate của tất cả các chiến dịch bắn email mass trong Q4 đi,Soạn báo cáo
Thảo fwd cái mail chứa link sample cho cả team tham khảo nhé,Gửi/Trả lời email
check mail tải file zip chứa ảnh raw chụp sp hôm qua nhe team,Gửi/Trả lời email
Thiết tổng hợp báo cáo tỉ lệ nguyên liệu lỗi phát hiện trong từng ca sản xuất hnay,Soạn báo cáo
Set cái lịch kickoff chiến dịch mega sale trên sàn TMĐT với team e-com vào thứ 4+B2550 tuần tới.,Lên lịch họp
Tuấn duyệt bản điều chỉnh hợp đồng sàn giao dịch trước khi Đạt gửi cho khách hàng ký nhé,Phê duyệt
"Khoa ơi gửi file tài liệu đặc tả kỹ thuật kỹ thuật đã cập nhật cho toàn nhóm nhé, Nam vừa sửa xong",Gửi/Trả lời email
Vũ vô hệ thống ERP duyệt đơn xin nghỉ ốm của bạn design giùm a,Phê duyệt
em gửi mail yêu cầu team dev fix gấp mấy cái bug trên bản SP4 này.,Gửi/Trả lời email
mọi người tạo reminder liên hệ với sếp Tùng nếu có thắc mắc vụ import file lên kho lưu trữ nha,Tạo nhắc nhở
Lan tổng hợp cái file quỹ tiền mặt tuần này nộp cho c trc t6 e nhé,Tạo nhắc nhở
a lâm gửi email đính kèm mấy cái wireframe ui/ux mới update cho e với,Gửi/Trả lời email
Lên lịch gặp bên agency tổ chức sự kiện để nghiệm thu chi phí sự kiện 8/3 tuần sau nha.,Lên lịch họp
chị reply mail giải thích cho sếp sao cái bug này lại để ưu tiên thấp nhé,Gửi/Trả lời email
Khải viết báo cáo đánh giá mức độ tuân thủ tiêu chuẩn trưng bày của cửa hàng nhượng quyền,Soạn báo cáo
đội của anh Lâm đang lên chiến lược tiếp thị toàn diện trong đó có hạng mục quan trọng là gửi thông cáo báo chí ra công chúng,Lên lịch họp
Sếp rep lại giùm em mấy câu hỏi của khách hàng về vụ bảo mật cookie với,Gửi/Trả lời email
quăng cái link sheet lập ngân sách năm sau qua mail cho t để t điền số liệu,Gửi/Trả lời email
nhớ báo mấy e trong team là deadline nộp giấy tờ thẻ tín dụng là trưa nay nhe k nộp kịp là k đc thanh toán đâu đó ae ráng tranh thủ,Tạo nhắc nhở
thi chốt bạn MC nam dẫn chương trình tiệc tất niên năm nay để hr kí hợp đồng,Phê duyệt
c Hương viết báo cáo đánh giá mức độ đáp ứng tiêu chuẩn chứng nhận CE của sp mới nha,Soạn báo cáo
trc khi nghỉ m làm file bc thu chi hnay cho chị nhe Ngân,Soạn báo cáo
m rep cái mail cho Nami báo là tụi t sẽ gửi bút bi cho bả vào khoảng 18 19 tháng 6 nhe r dặn bả từ sau có cần gì thì cứ nhắn trực tiếp cho t,Gửi/Trả lời email
Tuấn phản hồi mail đối tác đối tác hối thúc họ phản hồi về đề xuất hợp tác đi,Gửi/Trả lời email
mn xếp kèo cf làm việc với bên agency thiết kế về bộ nhận diện thương hiệu mới nhé,Lên lịch họp
Tuấn xem qua r hỏi giùm t coi có ai trong team rành cái vụ này k nhờ qua support t xíu do sếp hối lấy báo cáo chiều nay r,Giao việc
Hà ra siêu thị mua thêm cafe vs trà túi lọc cho pantry trc trưa nay nha e,Tạo nhắc nhở
Khang viết biên bản ghi nhận số lượng nguyên vật liệu bị lỗi trong ca làm việc hnay,Soạn báo cáo
"nhắc nhóm kiểm thử close hết lỗi phần mềm lỗi nghiêm trọng trước 5h chiều thứ 6 nhé, build release đang chờ",Tạo nhắc nhở
Mai gửi invite họp sprint planning kết hợp review sprint cũ t3 2h chiều dùm a,Lên lịch họp
Nga fix lẹ cái bug css trên mobile trc sáng mai nha e,Tạo nhắc nhở
Việt chốt file thiết kế vs bên in ấn r đặt 5 cái standee sự kiện giao qua q3 trc t4 cho t,Tạo nhắc nhở
Hân note lại các điểm chính rùi soạn biên bản cuộc họp review năng lực nhân sự Q3 nha,Soạn báo cáo
t nghĩ deal này là hời nhất r triển luôn thôi,Phê duyệt
Tuấn sắp xếp call với đội vận hành hệ thống về kế hoạch triển khai lên production vào thứ 4 nha,Lên lịch họp
chị Hà ơi approve bản kế hoạch kiểm thử cho dự án hệ thống dịch vụ di động 3.5 giúp nhóm nhé,Phê duyệt
Châu chốt màu của app icon mới đi t,Phê duyệt
Lan hỏi a Tuấn xem ổng nghĩ sao về cái hợp đồng hosting nhe ổng có chịu support ở mức tối thiểu k để t biết đường đàm phán vs khách,Giao việc
Phong cuối tháng này công ty chúng ta sẽ tiến hành đánh giá năng lực và xét duyệt tăng lương định kỳ cho toàn bộ nhân viên đó. giám đốc yêu cầu phải có số liệu chuyên cần để làm tiêu chí đánh giá cho khách quan. em trích xuất dữ liệu từ máy chấm công rồi làm báo cáo số ngày nghỉ phép của nhân viên trong nửa đầu năm nay gửi cho anh xem trước nhé.,Soạn báo cáo
Sếp Minh duyệt chi năm ngàn đô tiền thưởng quý cho a Hùng rồi đó nên c Lan check xem gộp vô kỳ lương nào r báo,Phê duyệt
em Lan soạn mẫu tài liệu email chuẩn để nhóm dùng khi gửi báo cáo hàng tuần cho khách hàng nhé,Soạn báo cáo
Tín gom mấy case refund hqua làm bc tóm tắt gửi kế toán xử lý m,Soạn báo cáo
Khang cũng thử tạo aml theo cách của chị Lan rồi gửi lại cho cả group tham khảo đi,Giao việc
chị Thủy đang tổng hợp tài liệu đào tạo cho các hệ thống quan trọng,Soạn báo cáo
sếp Hùng reply mail khách hàng đính kèm cái bản scan hợp đồng hộ em với,Gửi/Trả lời email
Duy ơi lên dự toán chi phí đầy đủ rồi cc cho chị Lan với Mai nha,Giao việc
Hẹn team devops họp review cấu hình server mới để chuẩn bị scale up app tối nay.,Lên lịch họp
cường làm document báo cáo tính ROI của các kênh media buying quý 2 giùm sếp,Soạn báo cáo
Việt ơi chốt giá r gửi mail báo giá thiết bị cho bên vendor nha m,Gửi/Trả lời email
Lan soạn r gửi offer letter cho bé DA mới pass pv nhé,Gửi/Trả lời email
sếp muốn ngó qua cái proposal của chị Lan trước khi chị đem gửi cho khách nhe nên e rảnh thì lấy bản nháp ra check trước giùm sếp nha,Giao việc
Trà vô web test rùi confirm mấy cái event tracking trên google analytics đã nhận chưa,Phê duyệt
Lan ơi gửi biên bản cuộc họp hôm qua cho toàn nhóm AE giúp Khoa với,Gửi/Trả lời email
c Liên làm báo cáo tổng kết chi phí với danh sách trúng thưởng minigame YEP giùm,Soạn báo cáo
Sang tuần t sẽ rep mail chi tiết cho Hưng về cái vụ này,Gửi/Trả lời email
Tiên lên lịch họp team dọn dẹp data khách hàng rác lúc 5h chiều nay nha.,Lên lịch họp
Khoa nhớ xác nhận lịch đào tạo với chi nhánh cho bạn ấy trước cuối ngày nhé,Tạo nhắc nhở
coi rùi confirm kết quả test vụ migrate data hqua đi mng,Phê duyệt
Đức rà soát lại kĩ cái phần due diligence cẩn thận có cái đổi mà ae k để ý,Giao việc
Nhàn nhớ gửi báo cáo doanh thu ngày hôm qua qua thư điện tử cho giám đốc,Gửi/Trả lời email
anh Nam chạy thử cái test case mới đi để xem có cải thiện tốc độ download ko chứ sếp hối lấy kpi báo cáo chiều nay,Giao việc
Hiền rep mail khách gửi lại bản pdf báo giá có update discount nhe,Gửi/Trả lời email
chị gửi file r nhe nặng đấy load hơi lâu,Gửi/Trả lời email
Hằng gửi cho c xin lại cái link figma design màn homepage,Gửi/Trả lời email
m gửi mail hỏi mọi người trong team xem sáng nay lúc chạy cái code mới có ai bị dính lỗi tương tự t k nha,Gửi/Trả lời email
ae chốt lại cái kiến trúc microservices để mốt bắt đầu vô code nè,Phê duyệt
a Tuấn gửi mail thông báo bản vá lỗi đã sẵn sàng r a Sơn giải đáp chi tiết các thay đổi trong bài test để a Dũng chốt kết quả nha,Gửi/Trả lời email
a Hùng soạn cái biên bản đánh giá chất lượng kho bãi quý 1 để gửi sếp nha,Soạn báo cáo
Vinh xuất report số lượng PR đã review của từng dev trong sprint 5 nha,Soạn báo cáo
m fwd cái task này qua cho Tuấn xử lý nhe,Gửi/Trả lời email
Uy duyệt khoản phí duy trì hàng tháng cho bên agency seo web giùm c,Phê duyệt
Tuệ Soạn thảo so sánh chi phí gia hạn mặt bằng cũ với chuyển văn phòng mới,Soạn báo cáo
Lan tối nay canh 8h lên bài minigame mùng 8/3 trên fanpage nha e,Tạo nhắc nhở
cái doc api swagger Hùng viết xong trc thứ 4 r ném link qa cho bên FE nó móc api nha,Tạo nhắc nhở
E rep mail lại hỏi ông đó xem ổng có rảnh vào chiều mai k nhe để a e mình setup cái lịch pv online luôn cho gọn,Gửi/Trả lời email
Linh confirm cái lịch onboarding cho lứa nhân viên mới tuần sau nha,Phê duyệt
Hà vô thuedientu check lại tờ khai thuế gtgt r kí nộp mẹ đi trc ngày 20 nha k quên m,Tạo nhắc nhở
a Khoa giao Minh phụ trách integrate nhà cung cấp phần mềm connector vào bản bản dựng mới nhé,Giao việc
sếp duyệt qua bản nháp em vừa gửi xem có cần sửa gì k,Phê duyệt
chị Lai chốt ngày tổ chức event ra mắt sản phẩm mới trc cuộc họp chiều nay nha,Phê duyệt
e cứ rep mail hỏi thăm sức khỏe a Tuấn sau chuyến đi r báo lại là team mình bên này vẫn chạy dự án ngon lành k có vấn đề gì xảy ra hết nhe,Gửi/Trả lời email
Oanh viết báo cáo đề xuất các khoản phạt SLA nhà cung cấp bao bì Q3,Soạn báo cáo
c Lan fwd lại hóa đơn thanh toán tiền đt vô mail a Hùng r nha,Gửi/Trả lời email
Giang chốt lại bộ KPI cho team vận hành kho để áp dụng từ tháng sau,Phê duyệt
đào forward cái slide sponsorship cho đối tác xem trc nhe,Gửi/Trả lời email
anh Hiếu cũng hỏi xin thông tin vị trí máy chủ chi nhánh và đường dẫn tải bản cập nhật phần mềm mới nhất,Gửi/Trả lời email
Vĩ duyệt bảng giá cước phí dịch vụ áp dụng cho năm sau để sale đi thị trường,Phê duyệt
Lan đi hỏi thêm ý kiến mọi người về cái tên campaign này xem sao nha,Giao việc
a vừa xem qua bản nháp tài liệu hướng dẫn r thấy ok r đó e cứ duyệt r gửi thẳng cho bên khách hàng họ coi trước đi nhe,Phê duyệt
Khải hẹn lịch phỏng vấn bạn ứng viên vị trí giám đốc vận hành lúc 10h sáng t4 giùm c.,Lên lịch họp
Vy khóa sổ phần mềm misa trc ngày cuối tháng nha e,Tạo nhắc nhở
Book buổi onboarding giới thiệu quy định công ty cho 10 bạn mới vào chiều thứ 5 này nhé.,Lên lịch họp
sếp Khoa duyệt xác nhận thiết bị kết nối máy chủ ETRADE vẫn hoạt động tốt,Phê duyệt
M hỏi lại ông Sơn coi ổng cần thêm mấy tính năng gì r nha để t biết đường sửa lại form r gửi lại bả nhe,Giao việc
phương confirm danh sách từ khoá seo cần đẩy top quý này nhe,Phê duyệt
Thảo run lại bộ auto test scripts đợt này trc sáng mai báo a kết quả nha,Tạo nhắc nhở
anh Toàn cho rằng rất đáng để đến gặp anh Lâm,Lên lịch họp
sếp coi rồi duyệt giùm em cái test plan cho bản release tháng này nha,Phê duyệt
Linh xin mkt cái mã giảm giá 20% cho tệp KH ruột r nt cho t trc 9h sáng mai,Tạo nhắc nhở
Quốc tạo file ghi nhận thời lượng session của các user bị crash app hôm qua nha,Soạn báo cáo
My chốt cái copy cho nút call to action trên app bản mới nhe,Phê duyệt
"chuyển tiếp hóa đơn tháng 3 qua kế toán giúp t nha, họ đang đợi",Gửi/Trả lời email
soạn cái email khen ngợi anh Duy vì đã fix dc con bug khó nhé,Soạn báo cáo
mọi người test thử cái tính năng mới rồi gửi feedback lại cho team em nha,Giao việc
Trường cày cho xong đống bài seeding group fb trc 6h tối nay đi,Tạo nhắc nhở
Chị Lan yêu cầu làm rõ phạm vi ra quyết định của a Hùng nhe,Giao việc
Vy làm bảng dự phóng sale forecast của team q2 nộp sếp lớn trc tối cn nhen,Tạo nhắc nhở
thành chốt tỷ giá hạch toán nợ nước ngoài cuối kì kế toán hnay nha,Phê duyệt
Em book phòng ở khách sạn Intercontinental cho mng rồi đó,Lên lịch họp
bảo Tùng liên hệ thẳng với bên vendor để báo cáo cái lỗi này đi,Giao việc
attach cái chứng chỉ ISO của nhà máy vô email rồi quăng cho đối tác nước ngoài xem đi,Gửi/Trả lời email
tạo cái report đánh giá sentiment của các bài đăng nhắc tên thương hiệu mình trên FB tuần này,Soạn báo cáo
Ngọc tạo link zoom gửi bên npp Hà Nội t4 này 3h chiều họp bàn quy trình cskh mới e nhé,Lên lịch họp
Trực approve bản build mới nhất trên testflight android để bên test vô việc nhe,Phê duyệt
Mình vừa fw mail thông tin yêu cầu của sếp Phúc cho mọi người rồi đó,Gửi/Trả lời email
M tranh thủ book cái phòng họp lớn r gửi invite cho bên nhà thầu Texas Instruments nhe để chiều thứ sáu tuần sau qua chốt cái hợp đồng triển khai hạ tầng,Lên lịch họp
Nam lập báo cáo kiểm kê tài sản thiết bị văn phòng quý 3 đi,Soạn báo cáo
Ân check email lấy file word dịch thuật t mới gửi,Gửi/Trả lời email
Giang vẽ cái sales plan cho q4 r nộp sếp trc t5 tuần sau nhé,Tạo nhắc nhở
m gửi email contact của bên khách hàng tiềm năng này cho phòng kinh doanh chăm sóc tiếp nha,Gửi/Trả lời email
Duyệt cho anh cái đề xuất giảm tần suất review hàng tuần,Phê duyệt
giám đốc cf lại mấy cái điều khoản trong hợp đồng xây dựng để tui ký,Phê duyệt
"t cần biết bên đối tác phần cứng Mexico đã chốt ngày họp chính thức chưa, ai có info không",Giao việc
Anh Phát liền thống nhất lại quy trình là gửi yêu cầu cho nhóm phụ trách nhưng anh Phát sẽ là đầu mối tiếp nhận chính mọi thông tin,Tạo nhắc nhở
mng gửi email lại sđt cá nhân cho phòng hr tổng hợp nha,Gửi/Trả lời email
E hỏi sếp Tuấn xem ổng rảnh lúc nào thì nhờ ổng nói lại cái plan của dự án này nha do nãy giờ ổng im re t k biết ổng định tính sao,Giao việc
Phượng vô crm update trạng thái win/loss mấy con lead trc khi nghỉ nay nha,Tạo nhắc nhở
đoan tổng hợp báo cáo số lượng màng co và thùng carton bị hư hao trong sản xuất Q4,Soạn báo cáo
Lan rep cái mail của bả r hỏi xem có cần mình liên hệ thẳng vs bên Accenture để xử lý k nhe để t còn biết đường báo lại cho sếp,Gửi/Trả lời email
a Cường gửi cho e xin cái link tải phần mềm kế toán,Gửi/Trả lời email
chị Lan chỉ định Nam lead team IDC QA test đợt 3 này r nha,Phê duyệt
Set cái meeting lúc 2h t2 để team sale xuất khẩu với team chứng từ sync lại quy trình làm việc.,Lên lịch họp
anh Bảo bổ sung thêm đường truyền mạng cho các phòng họp nha,Giao việc
Mai kiếm cho anh mấy con server cấu hình như này nha,Giao việc
Thu lấy jd r đăng tin tuyển 2 ông dev lên vietnamworks trc chiều t3 này nha,Tạo nhắc nhở
mng nhớ note lại deadline nộp báo cáo cuối tháng nhe,Tạo nhắc nhở
Vy nay gửi offer letter cho bạn dev mới trc cuối ngày đi em,Tạo nhắc nhở
M liên hệ vs bả Kumi hỏi coi bả dùng cách gì để gom requirement từ bên Châu Âu về vậy nha để t rảnh t hỏi bả thêm mấy cái list nữa,Giao việc
Uyển tổng hợp kết quả khảo sát nhân viên mới về chất lượng tuần onboarding giùm a,Soạn báo cáo
Duy đứng ra lo vụ demo với chốt NDA với sếp nhe,Giao việc
Tuấn kéo cái build mới nhất về test đi,Giao việc
a Hùng check xem ba mươi cái ghế mới có vừa vs bàn làm việc k,Giao việc
nhắc mn kiểm kê lại số bản quyền phần mềm CC còn lại trước khi đặt mua thêm nhé,Tạo nhắc nhở
Hà gọi a Vương bên đại lý nhắc kí gia hạn hđ trc ngày 15 tháng này e nhé,Tạo nhắc nhở
Minh với Khánh check kỹ lại rồi gửi feedback để em còn xử lý mấy phần khác,Giao việc
lịch hiện tại bị cấn rồi nên mng dời lịch họp weekly sang sáng thứ 3 hàng tuần giúp em,Lên lịch họp
Bửu làm slide tổng kết kết quả a/b testing tốc độ tải trang landing page mới nhe m,Soạn báo cáo
cái pr của e a vừa review xong thấy code logic khá ok r a đã approve r đó e merge thẳng vào nhánh chính luôn đi để chiều nay team QA họ lấy ra test,Phê duyệt
Lan theo dõi tiến độ viết kịch bản đào tạo của Cường cho buổi thứ 2 tuần sau nhé,Giao việc
Lên lịch họp chuẩn bị hồ sơ đánh giá chứng nhận ISO 9001 định kì vào sáng thứ 3.,Lên lịch họp
M soạn cái mail báo cho lão Minh biết là mình đã update đầy đủ thông tin cuộc gọi vô hệ thống r nhe để ổng khỏi phải càm ràm,Soạn báo cáo
sếp duyệt cái claim chi phí đi ăn uống teambuilding tháng rồi của team tech ạ,Phê duyệt
Ngọc vô base duyệt lệnh hoàn tiền cọc cho khách trc 5h chiều nay đi m,Tạo nhắc nhở
Anh Tuấn duyệt việc server báo quá tải trước khi ngắt kết nối là bth,Phê duyệt
m xuất data r làm file bc kho hnay cho t với nha Bảo,Soạn báo cáo
anh Hải và anh Hưng nhờ chị Trúc xin thông tin liên hệ phía đối tác,Giao việc
cái sơ đồ đó sơ sài quá nên m hỏi lại xem khách họ cần chi tiết tới mức nào,Giao việc
forward cái số fax mới qua cho chị Lan,Gửi/Trả lời email
anh Cường đã thử gọi nhưng bị dập máy nên anh nhờ anh Kiên gọi lại cho mình khi có mặt ở văn phòng,Lên lịch họp
Băng tạo r tổng hợp link utm tracking campaign trc 4h chiều t nha,Tạo nhắc nhở
Mọi người rảnh thì chiều thứ 6 mình set meeting bàn chuyện mở chi nhánh mới nhé,Lên lịch họp
Hà hôm nay là ngày hai mươi của tháng rồi là hạn cuối cùng để nộp các giấy tờ khai báo thuế thu nhập doanh nghiệp cho cơ quan nhà nước đó em. Nếu trễ hạn dù chỉ một ngày là công ty sẽ bị phạt số tiền rất lớn đấy. E ktra lại các con số cho thật chuẩn xác rồi nộp hồ sơ kê khai thuế lên cổng thông tin ngay trong ngày hôm nay giúp chị nha,Tạo nhắc nhở
Em gửi mail đính kèm tài liệu hướng dẫn sử dụng phần mềm cho phòng sales rồi đó,Gửi/Trả lời email
Luân duyệt cái phí retainer hàng tháng của bên PR agency giùm c nha,Phê duyệt
sếp cf lại xem bên mình có chính sách nghỉ thai sản cho nam nhân viên không để em báo lại.,Phê duyệt
Book phòng họp VIP để sếp tiếp đoàn đại biểu tỉnh vào 9h sáng mai.,Lên lịch họp
Sang tuần anh đi công tác rồi nên Thành chủ động follow cái tiến độ của bọn đối tác nhé,Giao việc
a Nam giao Hương viết document hướng dẫn sử dụng hệ thống mới cho toàn bộ nhân viên,Giao việc
Thúy gửi tờ khai thuế tháng cho gđ kí trc eod t4 này nhé,Tạo nhắc nhở
Thu làm báo cáo tổng kết hiệu ứng truyền thông của sự kiện từ thiện,Soạn báo cáo
T gửi m cái roadmap rồi nên chiều nay anh em mình set up một buổi meeting để review nha,Lên lịch họp
anh Phát nhấn mạnh phải dùng bản cuối tháng mới kiểm tra được ứng dụng,Tạo nhắc nhở
Trang lên lịch họp toàn cty bàn vụ teambuilding hè này vào chiều t6 nhe.,Lên lịch họp
Đức xuất data làm báo cáo lượng bug tuần này trên jira đi e,Soạn báo cáo
quân xuất report thời gian phản hồi trung bình (SLA) của team cskh trên facebook tuần này,Soạn báo cáo
m cài đặt cái phần mềm diệt virus cho mấy máy mới mua đi,Giao việc
Vi chốt kịch bản r quăng cho kol xem trc trưa t6 để t7 họ live nha,Tạo nhắc nhở
Nhớ đính kèm cái file thỏa thuận hợp tác trong mail gửi đối tác nha m,Tạo nhắc nhở
Sếp nhờ e viết sẵn một cái biên bản cuộc họp sáng nay vs bên nhà thầu nha Vy để lát nữa ổng xem lại r in ra cho các bên ký chốt luôn trong ngày,Soạn báo cáo
em Hương làm bản bản đề xuất hợp tác với đối tác vận chuyển gửi cho Bảo trước thứ 4 nhé,Giao việc
Giám đốc Đức ơi phòng hành chính nhân sự đã tìm được mặt bằng văn phòng mới rộng rãi và thoáng mát hơn ở quận ba rồi ạ. Giá thuê cũng nằm trong khả năng chi trả của công ty mình và chủ nhà đồng ý hỗ trợ thời gian sửa chữa là một tháng miễn phí. Anh xem qua dự toán chi phí vận chuyển đồ đạc và phê duyệt ngân sách chuyển văn phòng làm việc để em ký hợp đồng cọc tiền nhé anh.,Phê duyệt
a check xem bên khách hàng họ có tự lo chi phí ăn ở đi lại đợt này k để e báo lại cho phòng kế toán chuẩn bị ngân sách công tác nha,Giao việc
a Công hứa sẽ rep mail hỏi rõ nhà cung cấp về vụ đường truyền nhe,Gửi/Trả lời email
Lên lịch họp với đối tác trên hội sở vào mùng 9 hoặc mùng 10 để chốt lại cái scope of work cho dự án mới giúp anh,Lên lịch họp
Nhớ dời lịch cài đặt server sang sáng thứ 2 tuần sau nhé,Tạo nhắc nhở
Hẹn khách hàng xem nhà mẫu dự án quận 2 vào nguyên ngày chủ nhật giùm t.,Lên lịch họp
t gửi mày cái file report r nha rảnh thì rep t biết cái tình hình bên Airborne Freight hiện tại thế nào r nha,Gửi/Trả lời email
anh Nam ơi tuần trước em đi công tác dưới tỉnh để khảo sát thị trường tiêu dùng mở đại lý mới đó anh. chi phí thuê phòng nghỉ và tiền xe đi lại có phát sinh cao hơn một chút so với dự tính ban đầu do vào mùa du lịch. anh xem lại các hóa đơn đính kèm rồi phê duyệt giấy đề nghị thanh toán công tác phí để em nhận lại tiền ứng trước nhé.,Phê duyệt
file này cần qua thêm một vòng sếp Nam duyệt nữa nhe ae,Phê duyệt
fw cái đề xuất thanh toán này qua cho anh Dũng duyệt giùm t,Gửi/Trả lời email
c Mai note lại vụ gọi điện nhắc đối tác chuẩn bị kịch bản call center mới nha để sáng mai sếp Hùng qua check là tụi mình có data báo cáo,Tạo nhắc nhở
mai team set meeting ngắn xin ý kiến a Hùng xử lý lỗi hệ thống nha,Lên lịch họp
Giang lấy cái file csv data khách hàng gửi mail cho bên ship nha,Gửi/Trả lời email
chốt mức lương offer cho bạn data engineer mới phỏng vấn hqua đi ae,Phê duyệt
anh Tuấn hỏi anh Bảo đã làm tài liệu hướng dẫn các bước cài đặt và cấu hình chưa,Tạo nhắc nhở
Anh Sơn chia công việc theo từng ngày r set lịch gọi cho khu vực bờ Đông vào mười hai giờ trưa nha vì a Tuấn sẽ trực tiếp trao đổi,Lên lịch họp
"Hà ơi review và approve bản PQA này cho Minh với, anh ấy cần triển khai hôm nay",Phê duyệt
Lộc làm báo cáo chi tiết chi phí lưu trữ database trên google cloud tháng rồi rùi gửi t,Soạn báo cáo
"Lan đặt lịch meeting với đối tác đối tác phần cứng vào sáng thứ 4 nhé, khoảng 9h là ok",Lên lịch họp
sáng thứ 2 Long nhớ ném t cái bc tuần trc nhe m,Tạo nhắc nhở
Lan đặt lịch gặp bên cung cấp giải pháp để họ demo thử hệ thống mới cho team xem,Lên lịch họp
Em note lại mấy cái đầu việc cần làm cho chuyến công tác Hà Nội tuần sau gửi anh Cường,Soạn báo cáo
Linh đặt lịch onboarding cho 3 bạn nhân viên mới vào sáng thứ 2 tuần sau nha,Lên lịch họp
c Vy fwd các góp ý liên quan đến phần văn bản hiển thị và yêu cầu a Dũng phải chỉnh sửa xong trước khi phát hành bản cập nhật cho khách hàng,Giao việc
gửi t cái link bản vẽ layout kho hàng mới qua mail nha Lộc,Gửi/Trả lời email
sau khi anh Tuấn thông báo với đội phát triển rằng tệp chạy ngoại tuyến bị lỗi do thiếu dữ liệu anh Bảo cho biết vấn đề đã được xử lý ngay trong sáng nay,Tạo nhắc nhở
Sếp Nam follow cái timeline này nhé nếu có task nào trễ tiến độ thì báo tớ ngay,Giao việc
"mn nhớ sao lưu data máy chủ trước 12h đêm cn nhé, maintenance bắt đầu lúc 0h",Tạo nhắc nhở
chị Hương ơi draft bản đề xuất chương trình thưởng cho nhóm kinh doanh Internal gửi Giang nhé,Soạn báo cáo
